AFV,Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race White,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
0,6,1,2,1,4,3,3,74,0,5,1,4,0,20,8049.74133056724,2,0,1,2,14,0,2,2,4,1,4,1,0,0,0,0,0
0,11,1,5,1,5,4,4,38,1,4,2,4,0,8,19580.1658667651,3,0,2,2,3,0,3,2,2,3,1,1,0,0,0,0,0
0,6,2,1,1,6,2,1,63,0,3,1,3,0,18,11848.8201394318,2,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,11,1,2,1,2,5,4,63,1,4,2,4,0,65,20665.2548701342,2,0,1,1,2,0,2,2,2,1,4,1,0,0,0,0,0
0,7,1,2,1,3,1,3,55,1,2,2,2,0,30,22099.644285856,2,0,1,1,14,0,2,2,4,1,4,1,0,0,0,0,0
0,7,1,2,1,3,1,3,56,0,2,2,3,0,30,10839.5158694733,2,0,2,1,7,0,1,2,4,1,4,1,0,0,0,0,0
0,9,1,2,1,3,3,3,58,1,5,2,1,0,25,10807.3770391378,2,0,1,1,0,0,2,2,2,3,4,1,0,0,0,0,0
0,5,2,1,1,7,4,5,23,1,4,2,4,0,17,599.154631475717,1,0,1,1,4,0,3,1,2,4,4,1,0,0,0,0,0
0,7,1,5,1,5,2,3,38,0,3,2,4,0,45,36140.3422088984,1,1,1,1,5,0,2,2,3,4,4,0,1,0,0,0,0
0,6,1,5,2,2,2,2,24,1,3,2,1,0,30,11947.8278720493,3,2,1,1,0,0,2,3,4,1,4,1,0,0,0,0,0
0,7,2,3,1,7,4,4,30,1,3,2,4,0,15,13565.3755141619,1,0,1,1,0,0,3,2,3,1,3,1,0,0,0,0,0
0,9,2,1,1,4,5,5,35,0,5,2,4,0,10,7875.63162336779,1,0,1,1,7,0,2,1,2,4,4,0,0,1,0,0,0
0,8,1,4,2,2,4,4,59,1,5,2,4,0,50,14489.8564315031,3,0,1,1,5,0,2,4,4,1,4,1,0,0,0,0,0
0,10,1,4,1,6,2,3,43,1,4,2,4,0,10,12570.6666666667,3,0,2,1,0,0,2,3,2,1,4,1,0,0,0,0,0
0,7,1,4,1,3,2,3,44,1,4,2,4,0,30,13628.1426611081,2,0,1,1,14,0,2,2,2,1,4,1,0,0,0,0,0
0,7,1,4,1,3,2,3,45,0,3,2,4,0,30,19096.3071785173,2,0,2,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,7,1,2,1,2,2,2,64,1,3,2,4,0,15,14588.046903707,4,0,2,1,12,0,2,2,2,1,1,1,0,0,0,0,0
0,6,1,2,1,4,2,3,60,0,3,2,1,0,15,13070.090146158,2,0,1,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,7,2,4,1,3,2,2,40,1,3,1,4,0,15,15320.6125338469,2,0,2,1,20,0,2,2,4,1,4,0,1,0,0,0,0
0,10,1,1,1,6,4,4,52,0,4,2,4,0,12,718.0,2,0,1,1,0,0,3,1,2,2,4,1,0,0,0,0,0
0,10,1,1,1,4,3,3,56,1,2,2,1,0,12,23156.5438299628,2,0,1,1,5,0,2,1,3,4,4,1,0,0,0,0,0
0,9,1,2,2,1,3,3,33,1,4,2,4,0,60,28993.0119494625,3,0,1,1,7,0,3,2,4,1,4,1,0,0,0,0,0
1,7,1,7,1,5,5,5,50,0,4,2,4,0,7,26302.7166985802,3,0,1,1,7,3,3,2,4,4,4,1,0,0,0,0,0
0,6,1,3,1,4,3,3,23,1,4,2,1,0,28,8624.65490755899,3,0,3,1,0,3,2,3,2,1,4,0,1,0,0,0,0
0,9,1,3,2,1,2,2,64,1,3,2,4,1,90,22900.7426288262,3,0,1,1,0,0,3,3,2,4,4,0,0,0,0,0,1
0,8,1,2,2,2,2,1,33,1,5,1,1,0,25,3873.40816819397,2,0,1,1,21,0,3,2,4,1,3,1,0,0,0,0,0
0,8,1,4,1,6,2,3,38,1,3,2,1,0,10,6042.85017325889,4,0,1,1,2,0,3,4,4,1,4,0,0,1,0,0,0
0,8,1,1,1,6,4,4,44,1,4,2,4,0,15,8810.91734350624,1,0,1,1,14,0,2,1,2,1,4,1,0,0,0,0,0
0,7,2,1,1,5,3,4,38,0,3,2,4,0,30,6849.25053088695,1,0,1,1,2,0,2,1,2,1,4,1,0,0,0,0,0
0,6,1,1,1,7,3,3,67,1,5,2,4,0,15,8784.39297461557,1,0,1,1,2,0,1,1,1,4,4,1,0,0,0,0,0
0,7,1,1,1,6,5,5,50,1,5,2,4,0,30,17013.0467299086,1,0,1,1,7,2,3,1,3,4,3,1,0,0,0,0,0
0,6,1,2,1,5,4,3,57,0,3,2,4,0,30,9870.03365808204,2,0,2,1,0,0,2,2,2,3,2,1,0,0,0,0,0
0,4,1,1,1,6,2,4,45,1,4,2,4,0,5,8616.46268363473,2,0,1,1,14,0,2,1,1,3,4,1,0,0,0,0,0
0,9,1,2,1,6,4,4,65,0,3,2,4,0,20,12612.9948772574,2,0,2,1,3,0,2,2,4,4,4,1,0,0,0,0,0
1,9,1,2,1,6,4,4,65,1,4,2,4,0,30,12299.2023472504,2,0,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
1,8,1,2,1,5,1,1,29,0,3,2,4,0,25,8254.31726133458,2,0,1,1,0,0,3,2,2,1,4,0,1,0,0,0,0
0,11,1,2,1,6,5,5,56,1,4,2,4,0,150,13210.1525735415,3,0,1,1,21,0,2,2,2,3,4,0,0,1,0,0,0
0,7,1,3,2,2,1,2,48,1,3,2,4,0,20,20932.0038107948,3,0,1,1,7,0,3,3,2,4,2,1,0,0,0,0,0
1,11,1,2,1,3,2,2,54,0,4,2,4,0,50,7969.30282058448,3,0,1,1,5,0,2,2,1,4,3,1,0,0,0,0,0
0,5,2,3,1,3,2,4,23,1,4,2,4,0,20,8730.19193830123,3,0,1,1,2,0,2,3,1,1,4,1,0,0,0,0,0
0,10,1,2,1,6,4,3,50,1,5,2,4,0,15,3676.67902475917,2,0,1,1,3,0,2,2,4,4,4,0,0,1,0,0,0
0,5,2,6,1,3,1,2,57,0,4,2,4,0,12,16806.5945244682,2,0,1,1,0,0,2,4,4,4,4,0,1,0,0,0,0
0,5,2,6,1,3,1,2,57,0,4,2,4,0,12,3238.94747817527,2,0,1,1,0,0,2,4,4,4,4,0,1,0,0,0,0
0,6,2,1,1,5,2,1,51,1,3,1,1,0,30,16999.9287953195,1,0,1,1,4,0,2,1,4,2,4,1,0,0,0,0,0
0,6,1,2,1,2,3,2,62,1,4,1,1,0,10,14149.0379214056,4,0,2,1,2,0,2,2,3,3,3,1,0,0,0,0,0
0,9,1,2,1,5,4,3,48,0,3,2,4,0,35,9753.76782715467,3,0,1,1,7,0,2,2,2,1,4,1,0,0,0,0,0
0,11,1,3,1,5,5,5,65,1,5,2,4,0,35,6269.0047220755,2,0,1,1,20,1,3,3,3,3,3,1,0,0,0,0,0
0,10,1,6,1,5,5,5,36,1,5,2,4,0,13,15805.0300865506,2,2,1,1,7,0,2,2,4,1,3,1,0,0,0,0,0
0,6,1,2,1,6,4,4,66,1,3,1,1,0,15,7226.91365297064,2,0,2,2,3,0,2,2,1,1,4,1,0,0,0,0,0
0,5,2,1,1,5,1,2,23,1,4,2,1,0,60,9155.53999254689,2,0,1,1,1,0,2,1,1,4,4,1,0,0,0,0,0
0,4,1,1,2,2,5,5,67,0,5,2,4,0,7,13227.0701892419,1,0,1,1,7,0,3,1,4,4,2,1,0,0,0,0,0
0,9,1,3,1,6,5,3,32,0,5,2,4,0,18,25312.4879928289,2,1,1,1,4,0,3,2,3,3,1,1,0,0,0,0,0
0,9,1,2,1,5,4,4,30,1,4,2,1,0,30,4588.0098877408,2,0,1,1,1,0,3,2,2,3,1,1,0,0,0,0,0
0,8,1,1,1,5,2,2,60,0,4,2,4,0,30,11876.3008836628,1,0,1,1,5,0,2,1,2,3,4,1,0,0,0,0,0
0,9,1,1,1,6,3,2,51,1,3,2,1,0,30,21258.4678948017,1,0,1,1,0,0,2,1,4,4,4,1,0,0,0,0,0
0,8,1,2,2,1,4,2,63,1,4,2,4,0,35,22868.2742822646,3,0,1,1,1,0,2,2,4,3,4,1,0,0,0,0,0
0,11,1,4,1,2,2,2,35,0,5,2,4,0,11,31.4213928008776,3,1,1,2,0,0,2,2,2,3,3,1,0,0,0,0,0
0,10,1,3,1,2,4,4,24,0,4,2,4,0,15,55500.0,5,0,3,1,0,0,3,3,4,1,4,1,0,0,0,0,0
0,10,1,3,1,2,4,4,52,1,4,2,4,0,7,20263.2391083319,5,0,1,1,0,0,3,3,4,1,4,1,0,0,0,0,0
0,3,1,1,1,6,3,3,65,0,4,2,3,0,10,1099.92327628609,2,0,1,2,4,0,2,1,3,3,2,1,0,0,0,0,0
0,10,1,3,1,3,3,3,40,0,5,2,4,0,45,20297.3665817637,2,0,1,1,3,0,3,2,1,3,4,1,0,0,0,0,0
0,7,1,3,2,2,4,2,33,1,5,2,4,0,15,4309.79570116003,2,1,1,2,5,0,2,2,2,1,4,1,0,0,0,0,0
0,7,1,3,2,2,4,2,33,0,2,2,1,0,90,36036.2107440848,2,1,2,1,2,0,1,2,2,1,4,1,0,0,0,0,0
0,6,1,5,1,6,3,3,46,0,4,2,4,0,40,13861.2399896175,3,1,2,1,4,0,2,2,3,3,4,1,0,0,0,0,0
0,4,2,2,1,5,1,2,48,1,3,1,2,0,35,19960.7969536393,1,0,1,2,2,0,2,2,1,2,4,0,1,0,0,0,0
0,6,1,2,1,5,3,3,68,0,4,2,3,0,10,11710.7007082619,2,0,1,2,4,0,2,2,3,3,2,1,0,0,0,0,0
0,6,1,2,1,4,3,2,57,1,3,2,2,0,30,8980.1045436146,4,0,1,1,4,0,1,2,4,4,4,0,0,0,0,1,0
0,6,2,1,1,7,4,4,41,1,4,2,2,0,15,12513.237347211,1,0,1,1,2,0,2,1,2,3,2,1,0,0,0,0,0
0,6,1,5,2,1,2,3,33,0,2,1,3,0,10,18614.0,2,1,1,1,2,1,3,2,4,1,4,1,0,0,0,0,0
0,5,1,2,1,2,2,3,78,0,3,2,1,0,15,8446.85669150561,1,0,1,2,0,0,3,2,4,1,4,1,0,0,0,0,0
0,5,2,5,1,6,1,1,58,0,4,1,1,0,20,16613.7984139628,6,0,6,1,7,0,2,5,1,4,2,0,0,1,0,0,0
0,7,1,4,1,2,3,3,41,1,4,2,4,0,30,14022.7759911283,2,0,1,1,5,0,3,2,1,1,2,1,0,0,0,0,0
0,6,1,2,1,7,2,2,27,0,3,2,4,0,25,3400.60670239693,2,0,1,1,25,0,2,2,2,1,2,1,0,0,0,0,0
0,6,1,4,1,5,5,5,43,1,4,2,1,0,40,7599.85986419694,3,0,1,1,0,0,2,3,2,4,4,1,0,0,0,0,0
0,11,1,4,1,7,2,1,34,1,5,2,4,0,10,18738.4124253511,2,1,2,1,5,0,1,2,3,3,3,1,0,0,0,0,0
0,8,1,6,1,5,4,4,45,0,5,1,4,0,10,10832.6260320923,2,2,1,1,1,0,2,2,4,4,3,1,0,0,0,0,0
0,5,1,4,2,2,3,3,64,0,2,2,3,0,75,9738.54425756983,3,0,1,1,10,0,3,4,4,1,4,1,0,0,0,0,0
0,11,1,2,2,1,5,4,57,1,4,2,4,0,30,16662.9255627492,3,0,1,2,7,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,2,2,1,5,4,57,1,4,2,4,0,30,19641.4207211762,3,0,1,2,7,0,2,2,4,4,4,1,0,0,0,0,0
0,5,1,2,2,1,2,3,60,1,4,2,4,0,30,13646.5494863021,2,0,1,1,0,0,2,2,4,3,2,1,0,0,0,0,0
0,11,1,2,1,3,4,3,67,0,5,2,4,0,7,2500.0,5,0,1,1,1,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,2,1,2,1,2,34,1,4,2,4,0,20,9855.51392006534,2,0,1,1,2,0,3,2,4,1,4,1,0,0,0,0,0
0,6,1,1,1,2,2,3,68,1,3,2,4,0,35,23947.3239606758,2,0,1,1,1,0,1,1,4,1,4,1,0,0,0,0,0
0,3,1,2,1,6,3,3,56,1,2,2,1,1,15,10255.6637395898,1,0,1,1,2,1,2,2,4,4,4,1,0,0,0,0,0
0,3,2,2,1,4,1,3,26,0,3,2,1,0,15,9503.22022189612,1,0,1,1,0,0,1,2,4,4,4,0,0,1,0,0,0
0,9,1,3,1,3,2,3,46,0,5,2,1,0,20,25487.3000059711,2,0,1,1,2,0,1,2,4,1,4,1,0,0,0,0,0
0,6,1,1,2,1,2,1,36,1,4,2,4,0,20,11135.4946880259,2,0,1,1,7,0,2,1,4,1,4,1,0,0,0,0,0
0,5,1,3,1,3,4,4,46,1,3,2,2,0,10,21106.6510081142,2,0,1,1,0,0,2,2,3,1,1,1,0,0,0,0,0
0,6,1,2,1,3,3,3,41,1,4,2,2,0,30,8083.97436977277,1,0,1,1,4,0,2,1,4,4,4,0,1,0,0,0,0
0,6,1,5,1,5,1,4,55,1,5,2,4,0,10,16855.4436471915,2,0,1,1,1,0,1,2,4,4,4,0,1,0,0,0,0
0,8,2,1,1,4,4,4,65,0,3,2,4,0,20,17375.1003959137,1,0,1,1,3,0,2,1,3,4,2,1,0,0,0,0,0
0,7,1,3,2,1,2,2,32,0,2,2,3,0,20,2554.7029275637,2,1,1,1,0,0,2,2,4,2,4,1,0,0,0,0,0
0,7,1,1,1,5,3,4,55,1,3,2,4,0,20,12337.4035183124,1,0,1,1,0,0,2,1,4,1,4,1,0,0,0,0,0
0,11,1,4,1,4,2,3,57,0,4,1,3,0,10,17991.0908717022,2,0,2,1,0,0,2,3,4,3,2,1,0,0,0,0,0
0,10,1,2,1,4,4,2,57,0,4,2,1,0,14,20268.4240221338,4,0,1,1,3,0,2,2,2,1,2,1,0,0,0,0,0
0,8,1,1,1,4,4,4,55,1,5,2,4,0,8,5307.35020128128,1,0,1,1,8,0,3,1,4,4,4,1,0,0,0,0,0
0,8,1,3,1,5,4,3,56,0,5,1,4,0,8,10115.3951749965,4,0,1,1,1,0,2,3,4,1,4,1,0,0,0,0,0
0,8,1,1,1,8,3,2,43,1,5,2,1,0,23,10179.9662668099,2,0,1,1,25,4,2,1,1,4,3,1,0,0,0,0,0
0,4,1,2,1,6,3,2,40,1,4,1,2,0,15,5871.05869349223,1,0,1,1,3,1,2,1,1,1,4,1,0,0,0,0,0
1,7,1,4,1,2,1,2,38,0,4,2,1,0,30,15663.1613164724,3,2,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
1,7,1,4,1,2,1,2,38,0,4,2,1,0,30,3946.76819874791,3,2,2,1,0,0,2,2,4,1,4,1,0,0,0,0,0
0,7,1,3,1,5,3,4,44,0,3,1,1,0,35,12585.499395891,1,0,1,1,3,0,2,3,3,1,2,1,0,0,0,0,0
0,7,2,2,1,5,2,3,24,1,5,1,2,0,25,11701.992924659,2,0,1,2,0,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,1,1,6,2,3,43,0,5,2,1,0,6,60000.0,5,0,1,1,5,0,3,1,4,1,3,1,0,0,0,0,0
0,11,1,1,1,6,2,3,43,0,5,2,1,0,6,104.0,5,0,1,1,5,0,3,1,4,1,3,1,0,0,0,0,0
0,8,2,5,2,2,3,3,33,1,5,2,4,0,12,1158.32217995432,2,2,1,1,16,0,3,2,4,4,4,1,0,0,0,0,0
0,9,1,2,2,2,5,4,57,0,4,2,4,0,35,4151.90597856197,4,0,1,1,2,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,2,1,5,4,4,54,0,5,2,4,0,10,7623.77848445135,3,0,1,1,5,0,2,2,4,4,4,1,0,0,0,0,0
0,11,1,4,1,2,3,2,22,1,4,2,1,0,5,10892.007118396,2,0,3,1,0,0,1,3,1,1,1,0,0,1,0,0,0
0,6,1,3,2,3,1,2,65,0,2,2,1,0,32,10354.8345286266,2,0,1,2,4,0,2,2,4,1,4,1,0,0,0,0,0
0,8,1,3,1,4,3,4,26,0,4,2,1,0,6,11526.3029753299,3,0,3,1,3,4,2,3,1,3,3,1,0,0,0,0,0
0,5,2,1,1,4,2,3,28,0,3,2,4,0,20,15209.0891098278,1,0,1,1,7,0,3,1,2,1,2,1,0,0,0,0,0
1,6,2,2,1,6,2,3,37,1,5,2,4,0,90,21794.343544844,2,0,7,1,0,0,2,2,3,3,2,0,1,0,0,0,0
0,8,1,2,2,1,2,1,58,1,5,2,4,0,40,18186.339353451,2,0,1,1,3,0,2,2,4,2,4,1,0,0,0,0,0
0,4,1,1,1,5,2,3,69,1,3,1,4,0,6,7597.23951046226,1,0,1,1,0,0,2,1,1,1,4,1,0,0,0,0,0
0,10,1,2,1,2,4,3,55,0,4,2,4,0,15,9164.59397304135,2,0,1,1,7,0,3,2,2,3,1,1,0,0,0,0,0
0,7,2,1,1,5,1,3,44,1,4,2,4,0,40,13436.5805539291,1,0,1,1,0,0,2,1,1,2,3,0,1,0,0,0,0
0,8,1,2,1,6,3,3,63,0,3,2,4,0,240,12711.1441130815,4,0,1,1,0,0,3,2,1,2,4,1,0,0,0,0,0
0,10,1,2,2,2,2,3,52,0,3,2,4,0,10,13870.0,2,0,1,1,2,0,2,2,4,2,4,1,0,0,0,0,0
0,6,1,1,1,5,2,2,54,0,5,2,4,0,40,25038.6666666667,1,0,1,1,3,0,2,1,1,3,4,0,1,0,0,0,0
1,10,1,4,1,6,1,2,40,0,5,2,4,0,5,21217.0136978699,2,0,1,1,2,0,2,2,4,1,3,0,0,1,0,0,0
1,10,1,2,1,5,4,3,62,0,5,2,4,0,45,19989.1804768624,2,0,1,1,21,0,2,2,4,4,4,1,0,0,0,0,0
0,8,2,2,1,6,4,4,35,0,5,2,4,0,25,2733.50241128536,2,0,1,1,0,0,2,2,4,4,4,1,0,0,0,0,0
0,6,1,3,2,2,1,2,57,0,4,2,4,0,10,16533.8998343656,1,0,1,1,0,0,2,3,2,1,4,1,0,0,0,0,0
0,8,1,2,1,5,2,3,28,0,4,2,4,0,12,14491.2991184029,2,0,1,1,4,1,2,2,3,3,3,1,0,0,0,0,0
0,10,1,2,2,1,3,4,70,0,5,2,4,0,25,9852.56099946906,4,0,1,2,2,0,2,2,4,1,4,1,0,0,0,0,0
0,6,1,2,2,1,2,2,71,0,2,2,4,0,8,12313.7885480701,2,0,2,1,0,0,3,2,2,3,4,1,0,0,0,0,0
0,8,1,2,2,1,2,3,59,1,5,2,4,0,180,19399.7831397641,2,0,2,1,3,0,2,2,4,3,4,1,0,0,0,0,0
0,9,1,4,1,6,2,4,37,0,5,2,4,0,50,6919.82355579928,3,1,1,1,3,0,2,2,2,3,4,1,0,0,0,0,0
0,8,1,1,1,5,2,5,36,0,5,2,4,0,30,9325.72341012529,2,0,1,1,2,0,2,1,3,3,4,0,0,1,0,0,0
0,6,1,4,1,5,3,3,28,0,3,2,3,0,20,800.0,3,2,1,1,2,0,2,2,3,3,3,1,0,0,0,0,0
0,6,1,2,1,4,3,2,62,1,2,2,3,0,8,6271.16138698126,2,0,2,1,0,0,1,2,4,1,4,1,0,0,0,0,0
0,7,1,5,1,5,2,3,25,1,4,1,4,0,20,11803.5400826891,3,0,3,1,52,0,3,3,1,3,1,0,1,0,0,0,0
0,9,1,3,2,1,3,3,55,1,4,2,4,0,15,16996.382046874,4,0,2,2,0,5,3,3,2,2,4,1,0,0,0,0,0
0,6,1,4,2,1,2,2,32,1,3,2,2,0,15,46210.3226428346,3,0,1,1,7,1,3,2,4,1,4,1,0,0,0,0,0
1,10,1,3,1,5,4,3,50,1,5,2,4,0,10,9865.0,2,0,1,1,2,0,2,2,3,3,4,1,0,0,0,0,0
1,11,1,3,1,2,3,4,63,0,5,2,4,0,40,17225.0214183285,3,0,1,1,7,0,2,3,3,4,4,1,0,0,0,0,0
0,8,1,1,1,6,2,4,65,1,5,2,4,0,15,12891.6665594735,1,0,1,1,5,0,2,1,1,1,4,1,0,0,0,0,0
0,10,1,2,1,6,4,4,67,0,3,2,4,0,10,7752.52442936907,4,0,1,2,14,8,3,2,4,3,3,1,0,0,0,0,0
0,7,1,1,1,6,2,3,52,0,2,2,1,0,20,6630.57057389648,3,0,1,1,2,0,2,1,3,1,1,1,0,0,0,0,0
0,6,2,4,1,2,2,3,37,1,2,2,2,0,5,17562.7672468647,2,0,2,2,4,0,3,2,4,4,4,1,0,0,0,0,0
0,6,1,4,2,2,1,1,49,0,3,2,3,0,90,11946.3768212259,2,1,2,1,0,0,2,2,2,1,2,1,0,0,0,0,0
0,6,1,2,2,1,3,3,47,0,4,2,2,0,50,13414.3046064386,4,0,1,1,4,0,1,2,4,1,4,1,0,0,0,0,0
0,4,1,2,1,7,1,2,61,1,2,1,1,0,8,14935.0704053182,2,0,1,1,5,0,2,2,4,1,4,1,0,0,0,0,0
0,10,1,3,1,6,4,4,42,0,5,2,4,0,15,7339.16756101873,2,0,2,1,0,0,2,2,2,3,4,1,0,0,0,0,0
0,6,1,1,2,2,1,2,74,1,5,2,4,0,10,8122.19345941038,1,0,1,1,7,0,2,1,4,3,2,1,0,0,0,0,0
0,4,2,3,1,3,4,2,32,1,3,2,2,0,10,17415.2057514456,2,0,1,2,3,0,2,1,4,1,4,0,1,0,0,0,0
0,7,2,4,1,2,1,2,35,0,5,2,4,0,6,3357.42416425609,2,0,1,1,6,0,3,2,3,4,4,0,1,0,0,0,0
0,8,2,3,1,6,4,4,30,0,5,2,4,0,40,9401.41238352403,1,1,1,1,7,0,2,2,2,1,2,0,0,1,0,0,0
0,8,1,2,1,5,3,4,52,0,2,2,4,0,15,9171.46931479257,3,0,2,1,0,0,3,2,4,4,4,1,0,0,0,0,0
0,8,1,1,1,6,4,3,34,1,5,2,4,0,60,11910.7973645117,1,0,1,1,0,0,3,1,4,2,4,0,0,0,0,0,1
0,6,1,2,1,2,1,1,50,1,2,2,1,0,20,18198.8234771816,2,0,1,2,4,0,2,2,4,3,3,1,0,0,0,0,0
0,10,1,2,1,4,2,2,60,1,2,2,4,0,25,7601.74061980828,4,0,2,1,5,0,2,2,2,3,4,1,0,0,0,0,0
0,10,1,2,2,3,3,4,65,0,2,2,1,0,5,6332.20612983708,3,0,1,2,30,4,3,2,2,1,3,1,0,0,0,0,0
0,5,1,1,1,6,1,1,62,1,2,1,2,0,250,3120.51573156969,1,0,1,1,2,2,2,1,1,4,4,1,0,0,0,0,0
0,11,1,3,2,3,2,2,60,0,4,2,4,0,70,7000.0,4,0,1,1,14,5,2,3,2,4,2,1,0,0,0,0,0
0,7,2,2,1,7,1,2,53,0,4,2,4,0,50,12906.0263028592,2,0,1,1,1,0,1,2,1,4,2,1,0,0,0,0,0
0,7,2,2,1,7,1,2,48,1,3,1,2,0,60,8725.75548205917,2,0,2,1,0,0,1,2,1,1,4,1,0,0,0,0,0
0,10,1,2,1,4,2,3,62,0,5,2,4,0,30,11334.8992237468,3,0,1,2,5,0,2,2,4,4,4,1,0,0,0,0,0
0,8,1,2,2,1,2,2,52,0,5,1,1,0,15,27525.215728468,3,0,2,2,6,0,3,2,4,2,4,1,0,0,0,0,0
0,10,1,2,2,5,2,3,64,1,5,2,4,0,60,8398.55890762615,3,0,2,1,5,0,2,2,1,4,4,1,0,0,0,0,0
0,5,1,2,1,4,3,3,53,1,2,2,4,0,10,4996.73886061515,2,0,1,1,5,0,2,2,4,1,4,1,0,0,0,0,0
0,4,2,2,1,5,2,3,64,1,4,2,1,0,18,16590.7634797751,2,0,2,2,0,0,2,2,1,1,4,1,0,0,0,0,0
0,11,1,2,1,6,4,5,76,0,5,2,4,0,60,13679.9522939235,2,0,1,2,4,0,3,2,3,1,3,1,0,0,0,0,0
0,9,1,2,1,3,3,4,53,1,5,2,4,0,45,11685.9087000689,2,0,2,1,3,0,2,2,1,3,4,1,0,0,0,0,0
0,2,1,2,1,5,5,5,70,1,2,2,2,0,5,6602.11080223525,1,0,1,2,2,0,2,2,4,2,4,1,0,0,0,0,0
0,6,2,4,1,5,3,3,37,1,3,2,4,0,45,20394.1085994123,3,1,1,2,0,0,2,3,4,4,4,1,0,0,0,0,0
0,10,1,3,1,4,4,4,52,0,5,2,4,0,25,10987.8545401443,3,0,1,1,5,5,3,3,1,3,1,1,0,0,0,0,0
0,6,2,2,2,2,3,1,53,1,2,1,4,0,20,9983.62631555149,2,0,2,1,14,0,3,2,4,4,4,1,0,0,0,0,0
0,4,1,2,2,1,1,1,61,1,2,2,3,0,35,11117.895592489,2,0,2,1,7,0,3,2,4,1,2,1,0,0,0,0,0
0,5,2,4,2,2,3,3,26,0,3,2,4,0,4,3909.39543048008,2,2,2,1,2,0,1,2,4,1,2,1,0,0,0,0,0
1,9,1,1,1,7,2,3,52,0,5,2,4,0,15,3071.83013201301,1,0,1,1,6,0,3,1,3,1,2,1,0,0,0,0,0
0,11,1,1,1,5,5,4,74,1,5,2,4,0,20,9247.37641037251,1,0,1,2,2,0,2,1,2,3,4,1,0,0,0,0,0
0,8,1,2,2,1,1,1,68,0,3,2,1,0,50,21643.4738712608,2,0,1,2,15,0,3,2,4,4,4,0,0,0,0,1,0
0,7,1,4,1,4,2,5,49,1,4,2,2,0,7,4869.1286250287,2,0,1,2,4,2,2,2,2,3,4,1,0,0,0,0,0
0,8,1,2,1,5,4,3,56,1,3,2,4,0,14,11485.7492188629,2,0,2,1,7,3,3,2,3,1,3,1,0,0,0,0,0
0,8,1,2,2,2,5,2,43,1,5,1,4,0,25,17528.445476735,12,0,1,1,5,0,2,2,4,3,4,1,0,0,0,0,0
0,7,1,2,1,5,4,3,58,1,3,2,4,0,20,9839.37114694832,3,0,1,1,1,0,3,1,2,3,4,1,0,0,0,0,0
0,5,1,2,2,2,4,4,26,1,4,2,2,0,40,18562.2000641599,3,0,3,1,2,0,2,2,2,1,4,1,0,0,0,0,0
0,8,1,2,1,5,1,1,59,1,2,2,4,0,30,7394.05331715046,3,0,2,1,2,1,2,2,4,4,4,1,0,0,0,0,0
0,9,1,4,1,6,2,4,47,0,4,2,4,0,12,6059.26388845448,3,0,1,1,12,0,3,2,2,2,4,1,0,0,0,0,0
0,4,1,1,1,4,5,3,49,0,3,2,1,0,15,4869.1286250287,1,0,1,1,0,0,3,1,4,1,4,1,0,0,0,0,0
0,8,1,5,1,3,4,4,46,1,5,2,4,0,35,20424.9962727453,3,0,2,2,0,0,1,3,4,4,4,1,0,0,0,0,0
0,11,1,2,1,4,4,4,62,0,5,2,4,0,25,12735.0259470879,2,0,1,1,7,0,3,2,1,4,4,0,1,0,0,0,0
0,8,1,2,1,5,2,3,44,1,5,2,4,0,35,18077.3820806903,2,0,2,1,7,0,2,2,2,1,3,1,0,0,0,0,0
0,4,2,1,1,4,2,3,60,1,3,2,2,0,5,16812.2751314263,1,0,1,1,20,0,2,1,4,1,2,1,0,0,0,0,0
0,8,1,3,2,2,4,4,59,0,3,2,1,0,35,15535.752857963,4,0,1,2,14,0,2,2,1,1,4,1,0,0,0,0,0
0,11,1,4,1,2,3,3,41,1,5,2,4,0,50,13400.8949606216,2,2,1,1,1,0,2,2,4,2,4,1,0,0,0,0,0
1,7,1,4,1,6,2,3,42,1,5,2,4,0,15,10640.4975635652,3,2,1,1,0,0,2,2,4,1,4,0,0,1,0,0,0
0,5,2,3,1,6,2,3,29,0,3,2,1,0,45,30900.4754634484,2,0,3,1,2,0,3,2,2,4,4,1,0,0,0,0,0
0,11,2,3,1,7,5,2,32,0,4,2,4,0,25,15928.8684278752,1,1,1,1,10,0,3,2,3,1,2,1,0,0,0,0,0
